ISOCHORSYN-RXN	2.500000000003685000000d-5	chorismate  <-->  isochorismate
RXN0-5224	0.5989924500008487    	hydrogencarbonate + H+  <-->  CO2 + H2O
RXN-21524	1.500000000002211200000d-5	a [hydroxymethylbilane synthase] ES3 intermediate + porphobilinogen  ->  a [hydroxymethylbilane synthase] ES4 intermediate + ammonium
3-DEHYDROQUINATE-DEHYDRATASE-RXN	2.282915000003365400d-2	3-dehydroquinate  <-->  3-dehydroshikimate + H2O
RXN-22736	2.497750000002810200d-2	carboxyphosphate + ammonia  ->  carbamate + phosphate + H+
HISTCYCLOHYD-RXN	5.303550000007817000d-3	1-(5-phospho-beta-D-ribosyl)-AMP + H2O  ->  1-(5-phospho-beta-D-ribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide
5.3.3.14-RXN	8.338550000012293000d-3	a (2E)-dec-2-enoyl-[acp]  <-->  a (3Z)-dec-3-enoyl-[acp]
METHYLMALONYL-COA-MUT-RXN	0.31062225000041976    	(R)-methylmalonyl-CoA  <-->  succinyl-CoA
RXN-22697	1.000000000001473900000d-5	an [L-cysteine desulfurase]-S-sulfanyl-L-cysteine + a [molybdopterin synthase sulfurtransferase]-L-cysteine  ->  an [L-cysteine desulfurase]-L-cysteine + a [molybdopterin synthase sulfurtransferase]-S-sulfanyl-L-cysteine
ACETOOHBUTREDUCTOISOM-RXN	1.466280000002161400d-2	(S)-2-aceto-2-hydroxybutanoate + NADPH + H+  ->  (R)-2,3-dihydroxy-3-methylpentanoate + NADP+
NAG1P-URIDYLTRANS-RXN	5.0670000000074690000d-4	N-acetyl-alpha-D-glucosamine 1-phosphate + UTP + H+  ->  UDP-N-acetyl-alpha-D-glucosamine + diphosphate
TRANS-RXN-114	7.87883500001113800d-2	phosphate[periplasm] + H+[periplasm]  <-->  phosphate[cytosol] + H+[cytosol]
RXN-22914	1.999999999998704200000d-5	(R)-4'-phosphopantothenate + CTP + H+  ->  (R)-4'-phosphopantothenoyl-cytidylate + diphosphate
ADCLY-RXN	2.00000000000304070000d-5	4-amino-4-deoxychorismate  ->  4-aminobenzoate + pyruvate + H+
AICARTRANSFORM-RXN	1.879160000003521600d-2	an N10-formyltetrahydrofolate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide  <-->  a tetrahydrofolate + 5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide
PANTOATE-BETA-ALANINE-LIG-RXN	1.999999999998704200000d-5	beta-alanine + (R)-pantoate + ATP  ->  (R)-pantothenate + AMP + diphosphate + H+
TRANS-RXN0-544	0.5133203000007724    	ammonia[periplasm]  <-->  ammonia[cytosol]
NACGLCTRANS-RXN	1.2525000011009980000d-4	Und-PP-MurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala-D-Ala + UDP-N-acetyl-alpha-D-glucosamine  <-->  Und-PP-[beta-D-GlcNAc-(1->4)]-MurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala-D-Ala + UDP + H+
RXN-23907	1.20000000000176880000d-4	(L-glutamyl)adenylate + a tRNAglu  ->  an L-glutamyl-[tRNAGlu] + AMP + H+
ARGSUCCINLYA-RXN	1.497480000002207600d-2	L-arginino-succinate  <-->  L-arginine + fumarate
RXN-15878	1.5277500000022518000d-3	2-C-methyl-D-erythritol-2,4-cyclodiphosphate + a reduced flavodoxin  ->  (E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate + an oxidized flavodoxin + H2O + H+
RXN-16997	5.8160000000085720000d-4	a phosphorylated phosphoglucomutase + alpha-D-glucopyranose 1-phosphate  <-->  alpha-D-glucose 1,6-bisphosphate + a phosphoglucomutase
ATPPHOSPHORIBOSYLTRANS-RXN	5.303550000007817000d-3	1-(5-phospho-beta-D-ribosyl)-ATP + diphosphate  <-->  ATP + 5-phospho-alpha-D-ribose 1-diphosphate
PGLUCISOM-RXN	0.8084191863193236    	alpha-D-glucose 6-phosphate  <-->  beta-D-fructofuranose 6-phosphate
PRPPAMIDOTRANS-RXN	1.349305000002740700d-2	5-phospho-alpha-D-ribose 1-diphosphate + L-glutamine + H2O  ->  5-phospho-beta-D-ribosylamine + L-glutamate + diphosphate
CDPKIN-RXN	8.761100000013845000d-3	CDP + ATP  ->  CTP + ADP
PHOSPHASERSYN-RXN	7.483850000105116000d-3	a CDP-diacylglycerol + L-serine  ->  CMP + a phosphatidylserine + H+
PYRROLINECARBREDUCT-RXN	1.279095000001885800d-2	(S)-1-pyrroline-5-carboxylate + NAD(P)H + 2 H+  ->  L-proline + NAD(P)+
ASPARTASE-RXN	2.98770000000733200d-2	L-aspartate  <-->  ammonium + fumarate
PREPHENATEDEHYDROG-RXN	8.740300000012883000d-3	prephenate + NAD+  ->  3-(4-hydroxyphenyl)pyruvate + CO2 + NADH
RXN-8342	5.0000000000073700000000d-6	cyclic pyranopterin phosphate + 2 a thiocarboxylated [small subunit of molybdopterin synthase] + H2O  ->  2 a small subunit of molybdopterin synthase + molybdopterin + 4 H+
RIBOFLAVINKIN-RXN	1.000000000001473900000d-5	ATP + riboflavin  ->  ADP + FMN + H+
RXN-8992	1.000000000001473900000d-5	(2E,6E)-farnesyl diphosphate + 5 3-methylbut-3-en-1-yl diphosphate  ->  all-trans-octaprenyl diphosphate + 5 diphosphate
TRANS-RXN0-547	3.8125345679144025    	H2O[out]  <-->  H2O[in]
RXN-17809	5.0000000000073700000000d-6	(8S)-3',8-cyclo-7,8-dihydroguanosine 5'-triphosphate  ->  cyclic pyranopterin phosphate + diphosphate
SIROHEME-FERROCHELAT-RXN	5.0000000000073700000000d-6	sirohydrochlorin + Fe2+  ->  siroheme + 2 H+
DGDPKIN-RXN	8.1645000000120340000d-4	dGDP + ATP  ->  dGTP + ADP
RXN0-308	2.000000000002947800000d-5	an [L-cysteine desulfurase]-L-cysteine + L-cysteine  ->  an [L-cysteine desulfurase]-S-sulfanyl-L-cysteine + L-alanine
DXS-RXN	1.532750000002259200d-3	pyruvate + D-glyceraldehyde 3-phosphate + H+  ->  CO2 + 1-deoxy-D-xylulose 5-phosphate
RXN0-7229	5.0000000000074310000000d-6	glycolate + an electron-transfer quinone[inner membrane]  ->  glyoxylate + an electron-transfer quinol[inner membrane]
SULFATE-ADENYLYLTRANS-RXN	1.349385000001984700d-2	sulfate + ATP + H+  ->  adenosine 5'-phosphosulfate + diphosphate
RXN-11811	0.5133203000007724    	ammonia + H+  <-->  ammonium
SAICARSYN-RXN	1.348805000002740200d-2	ATP + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate + L-aspartate  ->  ADP + 5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole + phosphate + H+
FORMYLTHFDEFORMYL-RXN	0.9460061393043038    	an N10-formyltetrahydrofolate + H2O  ->  a tetrahydrofolate + formate + H+
TETRAACYLDISACC4KIN-RXN	8.54000000001258800000d-5	lipid A disaccharide (E. coli) + ATP  ->  lipid IVA (E. coli) + ADP + H+
GLUCOKIN-RXN	0.8090007863193245    	D-glucopyranose + ATP  ->  D-glucopyranose 6-phosphate + ADP + H+
UDP-NACMURALA-GLU-LIG-RXN	1.25250000000184630000d-4	D-glutamate + UDP-N-acetyl-alpha-D-muramoyl-L-alanine + ATP  ->  UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate + ADP + phosphate + H+
GLYCOLATEDEHYDRO-RXN	1.500000000002211200000d-5	glycolate + an oxidized electron carrier  ->  glyoxylate + a reduced two electron carrier
2.3.1.157-RXN	5.0670000000074690000d-4	alpha-D-glucosamine 1-phosphate + acetyl-CoA  ->  N-acetyl-alpha-D-glucosamine 1-phosphate + coenzyme A + H+
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	1.25250000000184630000d-4	UDP-N-acetyl-alpha-D-glucosamine + phosphoenolpyruvate  ->  UDP-N-acetyl-alpha-D-glucosamine-enolpyruvate + phosphate
RXN0-5127	8.54000000001258800000d-5	galactosyl-(glucosyl)3-(heptosyl)3-Kdo2-lipid A-bisphosphate (E. coli) + ADP-L-glycero-beta-D-manno-heptose  ->  lipid A-core oligosaccharide (E. coli K-12 core type) + ADP + H+
H2PTEROATESYNTH-RXN	2.000000000002954000000d-5	4-aminobenzoate + (7,8-dihydropterin-6-yl)methyl diphosphate  ->  7,8-dihydropteroate + diphosphate
GLYRIBONUCSYN-RXN	1.349305000002740700d-2	ATP + 5-phospho-beta-D-ribosylamine + glycine  ->  ADP + N1-(5-phospho-beta-D-ribosyl)glycinamide + phosphate + H+
RXN-21527	1.500000000002211200000d-5	a holo [hydroxymethylbilane synthase] ES intermediate + porphobilinogen  ->  a [hydroxymethylbilane synthase] ES2 intermediate + ammonium
3-ISOPROPYLMALISOM-RXN	1.653465000002437300d-2	2-isopropylmaleate + H2O  <-->  (2S)-2-isopropylmalate
KDO-8PPHOSPHAT-RXN	1.70800000000251750000d-4	3-deoxy-D-manno-octulosonate 8-phosphate + H2O  ->  3-deoxy-alpha-D-manno-2-octulosonate + phosphate
HISTPRATPHYD-RXN	5.303550000007817000d-3	1-(5-phospho-beta-D-ribosyl)-ATP + H2O  ->  1-(5-phospho-beta-D-ribosyl)-AMP + diphosphate + H+
LIPIDADISACCHARIDESYNTH-RXN	8.54000000001258800000d-5	lipid X (E. coli) + UDP-2-N,3-O-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine  ->  lipid A disaccharide (E. coli) + UDP + H+
TRANS-RXN0-474	2.7239224929127634    	dioxygen[periplasm]  <-->  dioxygen[cytosol]
RXN-22713	2.00000000000304070000d-5	chorismate + ammonia + H+  ->  4-amino-4-deoxychorismate + H2O
ACETYLGLUTKIN-RXN	1.636645000002412400d-2	N-acetyl-L-glutamate + ATP  ->  N-acetylglutamyl-phosphate + ADP
RXN-15123	7.02718500001123600d-2	2-iminobutanoate + H2O  ->  2-oxobutanoate + ammonium
NAD-SYNTH-NH3-RXN	2.000000000002000200000d-5	ammonium + ATP + nicotinate adenine dinucleotide  ->  AMP + NAD+ + diphosphate + H+
PEPCARBOX-RXN	0.4444832000006085    	phosphoenolpyruvate + hydrogencarbonate  ->  oxaloacetate + phosphate
ADOMET-DMK-METHYLTRANSFER-RXN	5.0000000000073700000000d-6	S-adenosyl-L-methionine + demethylmenaquinol-8  ->  S-adenosyl-L-homocysteine + menaquinol-8 + H+
RXN-15943	3.1449500000046354000d-3	3-hydroxy-2,4-dioxopentyl phosphate + coenzyme A  ->  glycerone phosphate + acetyl-CoA
P-PANTOCYSDECARB-RXN	1.999999999998704200000d-5	(R)-4'-phosphopantothenoyl-L-cysteine + H+  ->  CO2 + 4'-phosphopantetheine
PORPHOBILSYNTH-RXN	6.000000000008844000000d-5	2 5-aminolevulinate  ->  porphobilinogen + H+ + 2 H2O
TRANS-RXN0-459	5.0000000000073700000000d-6	methanol[cytosol]  ->  methanol[periplasm]
PSERTRANSAM-RXN	1.0298061893044959    	O-phospho-L-serine + 2-oxoglutarate  <-->  3-phosphooxypyruvate + L-glutamate
CHORISMATE-SYNTHASE-RXN	2.282915000003365400d-2	5-enolpyruvoyl-shikimate 3-phosphate  ->  chorismate + phosphate
ASPCARBTRANS-RXN	1.000270000000602600d-2	L-aspartate + carbamoyl phosphate  ->  N-carbamoyl-L-aspartate + phosphate + H+
RXN-17472	5.0000000000073700000000d-6	a sulfurated [sulfur carrier] + dethiobiotin + 2 a reduced [2Fe-2S] ferredoxin + S-adenosyl-L-methionine + H+  ->  an unsulfurated [sulfur carrier] + 4,5-secobiotin + 5'-deoxyadenosine + L-methionine + 2 an oxidized [2Fe-2S] ferredoxin
D-PPENTOMUT-RXN	7.9095000000116590000d-4	2-deoxy-alpha-D-ribose 1-phosphate  <-->  2-deoxy-D-ribose 5-phosphate
RXN0-6554	1.000270000000602600d-2	(S)-dihydroorotate + a menaquinone[inner membrane]  ->  orotate + a menaquinol[inner membrane]
RXN0-1461	1.000000000001473900000d-5	coproporphyrinogen III + dioxygen + 2 H+  ->  protoporphyrinogen IX + 2 CO2 + 2 H2O
PYRIMSYN1-RXN	5.0000000000073700000000d-6	5-amino-1-(5-phospho-beta-D-ribosyl)imidazole + S-adenosyl-L-methionine  ->  4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine + 5'-deoxyadenosine + L-methionine + formate + carbon monoxide + 3 H+
RXN-9310	1.000000000001473900000d-5	(1R,2S,5S,6S)-2-succinyl-5-enolpyruvyl-6-hydroxycyclohex-3-ene-1-carboxylate  ->  (1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate + pyruvate
CPM-KDOSYNTH-RXN	1.70800000000251750000d-4	3-deoxy-alpha-D-manno-2-octulosonate + CTP  ->  CMP-3-deoxy-beta-D-manno-octulosonate + diphosphate
RXN-10814	0.819547389304116    	L-phenylalanine + 2-oxoglutarate  <-->  3-phenyl-2-oxopropanoate + L-glutamate
DCDPKIN-RXN	8.1645000000120340000d-4	dCDP + ATP  ->  dCTP + ADP
RXN-17900	5.303550000007817000d-3	phosphoribulosylformimino-AICAR-phosphate + ammonia  ->  D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide + H2O
RXN0-743	1.348805000002740200d-2	N5-carboxyaminoimidazole ribonucleotide  ->  5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate
DHBDEHYD-RXN	1.500000000002211200000d-5	(2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate + NAD+  ->  2,3-dihydroxybenzoate + NADH + H+
ENTF-RXN	1.500000000002211200000d-5	L-serine + ATP + H+  ->  (L-seryl)adenylate + diphosphate
DIHYDROXYISOVALDEHYDRAT-RXN	3.90168500000574600d-2	(2R)-2,3-dihydroxy-3-methylbutanoate  ->  3-methyl-2-oxobutanoate + H2O
RXN-19737	8.54000000001258800000d-5	UDP-N-acetyl-alpha-D-glucosamine + lipid A-core oligosaccharide (E. coli K-12 core type)  ->  lipid A-core oligosaccharide (E. coli K-12 core type with D-GlcNAc) + UDP + H+
RXN0-302	1.5277500000022518000d-3	2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol  ->  CMP + 2-C-methyl-D-erythritol-2,4-cyclodiphosphate
RXN-12002	9.42240000000517000d-3	ATP + UMP  ->  ADP + UDP
RXN0-4301	3.4160000000050350000d-4	D-sedoheptulose 7-phosphate  ->  D-glycero-D-manno-heptose 7-phosphate
SUCCINYLDIAMINOPIMTRANS-RXN	1.821980000002686000d-2	2-oxoglutarate + N-succinyl-L,L-2,6-diaminopimelate  <-->  L-glutamate + N-succinyl-2-amino-6-ketopimelate
GART-RXN	1.349305000002740700d-2	an N10-formyltetrahydrofolate + N1-(5-phospho-beta-D-ribosyl)glycinamide  <-->  a tetrahydrofolate + N2-formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide + H+
RXN-20674	2.282915000003365400d-2	3-deoxy-D-arabino-heptulopyranuronate 7-phosphate  ->  3-dehydroquinate + phosphate
UDPACYLGLCNACDEACETYL-RXN	1.70800000000251750000d-4	UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetyl-alpha-D-glucosamine + H2O  ->  UDP-3-O-[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine + acetate
RXN0-5121	8.54000000001258800000d-5	glucosyl-(heptosyl)2-Kdo2-lipid A + ATP  ->  glucosyl-(heptosyl)2-Kdo2-lipid A-phosphate + ADP + H+
GLUTRNAREDUCT-RXN	1.20000000000176880000d-4	an L-glutamyl-[tRNAGlu] + NADPH + H+  ->  (S)-4-amino-5-oxopentanoate + a tRNAglu + NADP+
2-ISOPROPYLMALATESYN-RXN	1.653465000002437300d-2	3-methyl-2-oxobutanoate + acetyl-CoA + H2O  ->  (2S)-2-isopropylmalate + coenzyme A + H+
RXN-12587	5.0000000000073700000000d-6	an [L-cysteine desulfurase]-S-sulfanyl-L-cysteine + an unsulfurated [sulfur carrier]  <-->  an [L-cysteine desulfurase]-L-cysteine + a sulfurated [sulfur carrier]
2.5.1.19-RXN	2.282915000003365400d-2	shikimate 3-phosphate + phosphoenolpyruvate  <-->  5-enolpyruvoyl-shikimate 3-phosphate + phosphate
GTP-CYCLOHYDRO-I-RXN	2.000000000002954000000d-5	GTP + H2O  ->  formate + 7,8-dihydroneopterin 3'-triphosphate + H+
2PGADEHYDRAT-RXN	0.4904375500006762    	2-phospho-D-glycerate  <-->  phosphoenolpyruvate + H2O
GMP-SYN-NH3-RXN	7.354750000005327000d-3	XMP + ammonia + ATP  ->  GMP + AMP + diphosphate + H+
IMIDPHOSDEHYD-RXN	5.303550000007817000d-3	D-erythro-1-(imidazol-4-yl)-glycerol 3-phosphate  ->  3-(imidazol-4-yl)-2-oxopropyl phosphate + H2O
H2NEOPTERINALDOL-RXN	2.000000000002954000000d-5	D-erythro-7,8-dihydroneopterin  ->  glycolaldehyde + 6-(hydroxymethyl)-7,8-dihydropterin
KDOTRANS2-RXN	8.54000000001258800000d-5	alpha-Kdo-(2->6)-lipid IVA (E. coli) + CMP-3-deoxy-beta-D-manno-octulosonate  ->  alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA (E. coli) + CMP + H+
HOMOSERDEHYDROG-RXN	8.145300000012006000d-3	L-aspartate 4-semialdehyde + NAD(P)H + H+  ->  L-homoserine + NAD(P)+
TRANS-RXN0-586	1.349385000001984700d-2	sulfate[periplasm] + H+[periplasm]  <-->  sulfate[cytosol] + H+[cytosol]
NADH-DEHYDROG-A-RXN	4.446109796521132    	NADH + a ubiquinone[inner membrane] + 5 H+  <-->  NAD+ + a ubiquinol[inner membrane] + 4 H+[periplasm]
4.2.1.99-RXN	0.3662313000005105    	(2R,3S)-2-methylisocitrate  <-->  cis-2-methylaconitate + H2O
ISOCHORMAT-RXN	1.500000000002211200000d-5	isochorismate + H2O  ->  pyruvate + (2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate
RXN0-7077	0.8090007863193245    	D-glucose[periplasm] + H+[periplasm]  ->  D-glucose[cytosol] + H+[cytosol]
RXN-22734	1.096294999999804000d-2	ATP + L-aspartate + ammonia  ->  AMP + L-asparagine + diphosphate
RXN-15216	3.1449500000046354000d-3	(2S)-2-hydroxy-3,4-dioxopentyl phosphate  ->  3-hydroxy-2,4-dioxopentyl phosphate
ACETOLACTSYN-RXN	3.90168500000574600d-2	2 pyruvate + H+  ->  (S)-2-acetolactate + CO2
OROPRIBTRANS-RXN	1.000270000000602600d-2	orotidine 5'-phosphate + diphosphate  <-->  5-phospho-alpha-D-ribose 1-diphosphate + orotate
RXN-16420	0.5008400946521973    	2 H2 + dioxygen  ->  2 H2O
O-SUCCINYLBENZOATE-COA-SYN-RXN	1.000000000001473900000d-5	(1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate  ->  2-succinylbenzoate + H2O
AICARSYN-RXN	1.348805000002740200d-2	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole  ->  fumarate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
PHOSNACMURPENTATRANS-RXN	1.25250000000184630000d-4	UDP-MurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala-D-Ala + di-trans,octa-cis-undecaprenyl phosphate  ->  Und-PP-MurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala-D-Ala + UMP
ASNSYNA-RXN	4.9477500000254143000d-3	L-aspartate + ammonium + ATP  ->  L-asparagine + AMP + diphosphate + H+
BRANCHED-CHAINAMINOTRANSFERILEU-RXN	1.466280000002161400d-2	L-isoleucine + 2-oxoglutarate  <-->  (3S)-3-methyl-2-oxopentanoate + L-glutamate
RXN-8899	8.145299999971569000d-3	2-aminoprop-2-enoate + H2O  ->  pyruvate + ammonium
ATPASE-RXN	3.15    	ATP + H2O  ->  ADP + phosphate + H+
QUINOLINATE-SYNTHA-RXN	2.000000000002000200000d-5	2-iminosuccinate + glycerone phosphate  ->  quinolinate + phosphate + 2 H2O
CDPDIGLYSYN-RXN	7.859000000012559000d-3	CTP + a phosphatidate + H+  ->  a CDP-diacylglycerol + diphosphate
GDPREDUCT-RXN	8.1645000000120340000d-4	GDP + a reduced thioredoxin  ->  dGDP + an oxidized thioredoxin + H2O
RXN-11479	5.0000000000073700000000d-6	a glutaryl-[acp] methyl ester + a malonyl-[acp] + H+  ->  a 3-oxopimeloyl-[acp] methyl ester + CO2 + acyl-carrier protein
RXN-17022	2.01000000000296280000d-5	a myristoyl-[acp] + 1-myristoyl-sn-glycerol 3-phosphate  ->  1,2-dimyristoyl-sn-glycerol 3-phosphate + acyl-carrier protein
ENTG-RXN	5.0000000000073700000000d-6	3 an N-(2,3-dihydroxybenzoyl)-seryl-[EntF L-seryl-carrier protein]  ->  enterobactin + 3 a holo-[EntF L-seryl-carrier protein]
RIBOFLAVIN-SYN-RXN	1.500000000002211200000d-5	2 6,7-dimethyl-8-(1-D-ribityl)lumazine + H+  ->  5-amino-6-(D-ribitylamino)uracil + riboflavin
RXN-9527	1.623040000002587400d-2	an octanoyl-[acp] + a malonyl-[acp] + H+  ->  a 3-oxodecanoyl-[acp] + CO2 + acyl-carrier protein
RXN-9655	1.623040000002587400d-2	a (3R)-3-hydroxydecanoyl-[acp]  ->  a (2E)-dec-2-enoyl-[acp] + H2O
3-OXOACYL-ACP-REDUCT-RXN	3.473650000006095000d-3	a 3-oxoacyl-[acyl-carrier protein] + NADPH + H+  ->  a (3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP+
DIOHBUTANONEPSYN-RXN	3.000000000004422500000d-5	D-ribulose 5-phosphate  ->  1-deoxy-L-glycero-tetrulose 4-phosphate + formate + H+
RXN0-5266	2.223072398260566    	2 a ubiquinol[inner membrane] + dioxygen + 4 H+  ->  2 a ubiquinone[inner membrane] + 2 H2O + 4 H+[periplasm]
SHIKIMATE-KINASE-RXN	2.282915000003365400d-2	shikimate + ATP  ->  shikimate 3-phosphate + ADP + H+
RXN-10654	8.338550000012293000d-3	a (5Z)-dodec-5-enoyl-[acp] + a malonyl-[acp] + H+  ->  a (7Z)-3-oxotetradec-7-enoyl-[acp] + acyl-carrier protein + CO2
RXN-11482	5.0000000000073700000000d-6	a (2E)-enoylpimeloyl-[acp] methyl ester + NADH + H+  ->  a pimeloyl-[acp] methyl ester + NAD+
DXPREDISOM-RXN	1.5277500000022518000d-3	2-C-methyl-D-erythritol 4-phosphate + NADP+  <-->  1-deoxy-D-xylulose 5-phosphate + NADPH + H+
RXN-15891	1.500000000002211200000d-5	a 2,3-dihydroxybenzoyl-[2,3-dihydroxybenzoyl-carrier protein] + a seryl-[EntF L-seryl-carrier protein]  ->  a holo-[2,3-dihydroxybenzoyl-carrier protein] + an N-(2,3-dihydroxybenzoyl)-seryl-[EntF L-seryl-carrier protein] + H+
TRANS-RXN0-556	1.000000000001473900000d-5	carbon monoxide[out]  <-->  carbon monoxide[in]
RXN-9532	7.891850000013582000d-3	a 3-oxododecanoyl-[acp] + NADPH + H+  ->  a (3R)-3-hydroxydodecanoyl-[acp] + NADP+
RXN-9659	1.623040000002587400d-2	a (2E)-oct-2-enoyl-[acp] + NADH + H+  ->  an octanoyl-[acp] + NAD+
TRANSALDOL-RXN	4.340266666672656000d-3	D-sedoheptulose 7-phosphate + D-glyceraldehyde 3-phosphate  <-->  beta-D-fructofuranose 6-phosphate + D-erythrose 4-phosphate
1.8.4.8-RXN	1.349385000001984700d-2	3'-phosphoadenylyl-sulfate + a reduced thioredoxin  ->  adenosine 3',5'-bisphosphate + sulfite + an oxidized thioredoxin + 2 H+
UDP-NACMUR-ALA-LIG-RXN	1.25250000000184630000d-4	L-alanine + UDP-N-acetyl-alpha-D-muramate + ATP  ->  UDP-N-acetyl-alpha-D-muramoyl-L-alanine + ADP + phosphate + H+
RXN0-5114	1.0298061893044959    	O-phospho-L-serine + H2O  ->  L-serine + phosphate
GLUTCYSLIG-RXN	5.0000000000073700000000d-6	L-cysteine + L-glutamate + ATP  ->  gamma-L-glutamyl-L-cysteine + ADP + phosphate + H+
RXN-10657	8.338550000012293000d-3	a (2E,7Z)-tetradeca-2,7-dienoyl-[acp] + NADH + H+  ->  a (7Z)-tetradec-7-enoyl-[acp] + NAD+
RXN-12473	1.000000000001473900000d-5	a carboxy-adenylated [small subunit of molybdopterin synthase] + a [molybdopterin synthase sulfurtransferase]-S-sulfanyl-L-cysteine + a reduced two electron carrier  ->  a thiocarboxylated [small subunit of molybdopterin synthase] + a [molybdopterin synthase sulfurtransferase]-L-cysteine + AMP + an oxidized electron carrier + H+
RXN-17012	3.827550000005641700d-3	a palmitoleoyl-[acp] + 1-palmitoyl-sn-glycerol 3-phosphate  ->  1-palmitoyl-2-palmitoleoyl-sn-glycerol 3-phosphate + acyl-carrier protein
RXN-7716	0.7986017893040851    	a [2-oxoglutarate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine + NAD+  ->  a [2-oxoglutarate dehydrogenase E2 protein] N6-lipoyl-L-lysine + NADH + H+
